STORE_NAME,STORE_ADDR_LINE_1,STORE_ADDR_CITY_NAME,STORE_ADDR_STATE_CODE,STORE_ADDR_POSTAL_CODE,STORE_PHONE_NBR,STORE_COUNTRY_CODE,LAT,LNG
DUCKWORKS AUTO PARTS,291 E BRIDGE ST,HOTCHKISS,CO,81419,9708722580,USA, ,
"DUNNES AUTOMOTIVE SUPPLY, INC",301 EAST PINE STREET,DEMING,NM,88030,5755468866,USA, ,
DUNWORTH AUTOMOTIVE,PO BOX 690,FREMONT,IN,46737-0690,2604955815,USA, ,
DURAND AUTO PARTS,8771 E. LANSING RD.,DURAND,MI,48429,9892883191,USA, ,
"DURBIN AUTO PARTS, INC.",948 SOUTH MEMORIAL DR.,PRATTVILLE,AL,36067,3343655210,USA, ,
DUSENBERYS AUTO PARTS,112 W. CHACO,AZTEC,NM,87410,5053349407,USA, ,
DUVALL AUTO PARTS,15415 MAIN STREET NE,DUVALL,WA,98019,4257881578,USA, ,
DYER AUTO PARTS,394 EAST CHURCH STREET,LEXINGTON,TN,38351,7319686631,USA, ,
EAGLE BUTTE GTC AUTO PARTS,24317 HWY 212,EAGLE BUTTE,SD,57625,6059642168,USA, ,
EAST COAST AUTO & MARINE INC,1704 S CROATAN HWY,KILL DEVIL HILLS,NC,27948,2527151707,USA, ,
EAST COAST AUTO AND MARINE #2,6758 CARATOKE HIGHWAY,GRANDY,NC,27939,2524536161,USA, ,
EAST LIVERPOOL AUTO PARTS & SUP.,653 WALNUT STREET,EAST LIVERPOOL,OH,43920,3303034060,USA, ,
EAST SIDE AUTO,115 ROOSEVELT ROAD,BLACK RIVER FALLS,WI,54615,7152849411,USA, ,
EAST SIDE AUTO PARTS OF KC,745 KANSAS AVE,KANSAS CITY,KS,66105,9133714880,USA, ,
ECONOMY AUTO PARTS,913 S. DAVIS,CLEVELAND,MS,38732,6628461903,USA, ,
ECONOMY AUTO PARTS-LOCK HAVEN,PO BOX 25,LOCK HAVEN,PA,17745,5707484034,USA, ,
ECONOMY AUTO PARTS-WILLIAMSPORT,R. 205 FLEMING STREET,S. WILLIAMSPORT,PA,17702,5703217540,USA, ,
EDDIE HARRELLS AUTO,211 E CHURCH STREET,AHOSKIE,NC,27910,2523322963,USA, ,
EDDYS AUTO PARTS,2514 EAST MAIN STREET,LINCOLNTON,NC,28092,7047320769,USA, ,
ELKHART AUTO PARTS,550 MORTON,ELKHART,KS,67950,6206974311,USA, ,
ELLOREE AUTO PARTS,P.O. BOX 597,ELLOREE,SC,29047,8038972118,USA, ,
ELMVALE AUTO SUPPLY,141 QUEEN STREET WEST,ELMVALE,ON,L0L 1P0,7053221111,CAN, ,
"ELROY AUTO SUPPLY, LLC",263 MAIN STREET,ELROY,WI,53929,6084625192,USA, ,
EMPIRE AUTO PARTS INC,315 N MAIN STREET,COLVILLE,WA,99114,5096842567,USA, ,
ESCALON AUTO PARTS,1518 CALIFORNIA ST,ESCALON,CA,95320,2098387311,USA, ,
ESCUE-HILL AUTO AND TRACTOR,934 N WASHINGTON,BROWNSVILLE,TN,38012,7317724772,USA, ,
ESTHETIQUE DE LAUTO INC.,435 BOUL INDUSTRIEL,EAST BROUGHTON,QC,G0N 1G0,4184275175,CAN, ,
"EVERSOLE AUTO GROUP, LLC",75 FOREST PARK PLAZA,BRAZIL,IN,47834,8124202355,USA, ,
EXPRESS AUTO SUPPLY,180 WEST MAIN,MT PLEASANT,UT,84647,4354622605,USA, ,
EZ AUTO PARTS,2812 FORT CAMPBELL BLVD,HOPKINSVILLE,KY,42240,2708852224,USA, ,
FAIR HAVEN AUTO SUPPLY,26 MAIN ST,FAIR HAVEN,VT,05743,8022653012,USA, ,
FAIRCHILD AUTO SUPPLY,108 W LINCOLN STREET,AUGUSTA,WI,54722,7152862650,USA, ,
FAIRCHILD AUTO SUPPLY LLC,13600 7TH STREET,OSSEO,WI,54758,7155973742,USA, ,
FALL RIVER AUTO SUPPLY,301 S CHICAGO,HOT SPRINGS,SD,57747,6057454204,USA, ,
FAR NORTH SUPPLY,1028 E 5TH AVE SUITE C,ANCHORAGE,AK,99501,(907) 278-1553,USA, ,
FARMERS AUTO SUPPLY,1511 1ST,FRIEND,NE,69359,4029473261,USA, ,
FARMERS UNION OIL CO,50 N FIRST STREET,ELLENDALE,ND,58436,7013493280,USA, ,
FARMERSVILLE AUTO SUPPLY,132 MCKINNEY ST,FARMERSVILLE,TX,75442,9727826113,USA, ,
FARMINGTON CARQUEST,694 N MAIN ST,FARMINGTON,IL,61531,3092454712,USA, ,
FERGANS AUTO PARTS,16129 EAST NINE MILE RD,EASTPOINTE,MI,48021,5867748800,USA, ,
FILLMORE CARQUEST,6088 ARSENAL STREET,ST LOUIS,MO,63139,3143522000,USA, ,
FITZGERALD CARQUEST,5640 BUCKEYSTOWN PIKE,FREDERICK,MD,21704,2404157575,USA, ,
"FLEENER AUTO PARTS AND SERVICE,",11475 HIGHWAY 9,THOMPSON,IA,50478,6415842100,USA, ,
FLEET SUPPLY,1200 N SANTA FE,PUEBLO,CO,81003,7195446282,USA, ,
"FLORENCE AUTO PARTS, INC.",656 CENTRAL AVENUE,FLORENCE,WI,54121,7155285800,USA, ,
FLORESVILLE AUTO SUPPLY 511,912 HWY 181 NORTH,FLORESVILLE,TX,78114,8303938625,USA, ,
FOCHTMAN CARQUEST KALKASKA,605 N CEDAR,KALKASKA,MI,49646,2312589152,USA, ,
FOCHTMANS - HILLMAN,641 N STATE ST,HILLMAN,MI,49746,9897424597,USA, ,
FOLLICK-WILKINS AUTO PARTS INC,5041 COLLEGE CORNER ROAD,OXFORD,OH,45056,5135232148,USA, ,
FORT MOHAVE CARQUEST,1517 AZTEC ROAD,FORT MOHAVE,AZ,86426,9287049222,USA, ,
FRANCESVILLE AUTO PARTS,125 SOUTH BILL STREET,FRANCESVILLE,IN,47946,2195679536,USA, ,
FRANKLIN AUTO PARTS,704 15TH AVE,FRANKLIN,NE,68939,3084256001,USA, ,
FREDRICTON NORTH NB #6635,"520 BROOKSIDE DRIVE, UNIT F",FREDRICTON,NB,E3A 8V2,5064550111,CAN, ,
FREEPORT CARQUEST,1791 S WEST AVE,FREEPORT,IL,61032,8152326106,USA, ,
FREYS AUTO PARTS,202 N WOOD STREET,CHESANING,MI,48616,9898453071,USA, ,
FRONTIER AG INC,1202 W HWY 24,GOODLAND,KS,67735,7858992375,USA, ,
FROST AUTOMOTIVE,110 W GRAND,GALLATIN,MO,64640,6606632152,USA, ,
G & W AUTO PARTS - GALLIPOLIS,216 UPPER RIVER ROAD,GALLIPOLIS,OH,45631,7404461813,USA, ,
"G AND L AUTO SUPPLY, INC.",PO BOX 365,UNADILLA,NY,13849,6075637400,USA, ,
G AND R  AUTO PARTS,250 E MAIN STREET,GOUVERNEUR,NY,13642,3152871430,USA, ,
G AND S AUTO PARTS,410 CITY AVENUE  SOUTH,RIPLEY,MS,38663,6628379292,USA, ,
GAFFORD AUTO PARTS INC.,111 COLEMAN,MARLIN,TX,76661,2548833528,USA, ,
GAINESVILLE AUTO PARTS,325 N COMMERCE,GAINESVILLE,TX,76240,9406654344,USA, ,
GASPESIE PA (2016) INC.,46 RUE DU BANC,RIV AV RENARD,QC,G4X 5E2,4182693991,CAN, ,
GENDEN AUTO PARTS,620 PAGE BLVD,SPRINGFIELD,MA,01104,4137812353,USA, ,
GEORGE'S AUTO PARTS,94-220 LEOKANE STREET,WAIPAHU,HI,96797,8086771471,USA, ,
GERALDS AUTO PARTS,5615 N. HWY. 27,SCIENCE HILL,KY,42553,6064233948,USA, ,
"GIBBS AUTO PARTS, LLC",128 SOUTH DOUGLAS,GLENDIVE,MT,59330,4063775645,USA, ,
GIRARD AUTO PARTS,401 WEST GIRARD AVE,PHILADELPHIA,PA,19123,2157633333,USA, ,
GLADE AUTO PARTS INC.,33445 GLOVE DR,GLADE SPRING,VA,24340,2764295811,USA, ,
GLADWIN AUTO AND TRUCK PARTS,168 JAMES ROBERTSON DRIVE,GLADWIN,MI,48624,9894266847,USA, ,
GOBEN AUTO PARTS - CARQUEST,101 SOUTH MAIN,WHITE HALL,IL,62092,2173742114,USA, ,
GODDARD WHITE AUTO PARTS,701 N MASON,CARROLLTON,MO,64633,6605421150,USA, ,
GOLD AND SONS AUTOMOTIVE INC.,10258 VIENNA ROAD,MONTROSE,MI,48457,8106392025,USA, ,
"GOLD BEACH AUTO PARTS, INC.",29536 ELLENSBURG AVENUE,GOLD BEACH,OR,97444,5414255454,USA, ,
GOLDBELT TIRE SUPPLY CO LTD,15 NIPISSING LANE,KIRKLAND LAKE,ON,P2N 3M6,7055679211,CAN, ,
GOLDBELT-NL INC.,23 PAGET STREET,NEW LISKEARD,ON,P0J 1P0,7056474354,CAN, ,
GOOD AUTO PARTS,81 ARTHUR ST. S.,ELMIRA,ON,N3B2M8,5196691533,CAN, ,
GORWOOD AUTO. & INDL. SUPPLIES,39 YOUNG STREET,WOODSTOCK,ON,N4S 3L6,5195397403,CAN, ,
"GRAMPY'S AUTO PARTS, LLC",140 VETERANS DRIVE,FOWLERVILLE,MI,48836,5172239135,USA, ,
GRAND AVENUE PARTS,BOX 604,NORWOOD,CO,81423,9703274856,USA, ,
GRAND LEDGE AUTO PARTS,1015 S CLINTON PO BOX 501,GRAND LEDGE,MI,48837,5176273237,USA, ,
GRANDE AUTO PARTS LLC.,2014 N US HWY 83,ZAPATA,TX,78076,9567503069,USA, ,
GRANT CITY AUTO PARTS,15 EAST THIRD ST,GRANT CITY,MO,64456-0158,6605643713,USA, ,
GRANTSVILLE PERFORMANCE INC,PO BOX 337,GRANTSVILLE,MD,21536,3018953118,USA, ,
GREENS AUTO PARTS LLC,313 SERVICE STREET,MOUNTAIN VIEW,AR,72560,8702698144,USA, ,
"GREENSBURG AUTO PARTS, INC.",408 S. MICHIGAN AVE.,GREENSBURG,IN,47240,8122222271,USA, ,
GREENSBURG FARM SUPPLY INC,133 NORTH OAK,GREENSBURG,KS,67054,6207232171,USA, ,
GREENVILLE AUTO PARTS,16 S WATER STREET,GREENVILLE,PA,16125,7245885510,USA, ,
"GREER'S AUTO & FARM, LLC",807 EAST MAIN ST.,JEFFERSON,NC,28640,3368467278,USA, ,
GRIGGS CARQUEST,55 W BROAD ST EXT,WEST POINT,MS,39773-2762,6624941302,USA, ,
GROUPE AUTO LONGUEUIL COM,100 BOUL ROLAND THERRIEN,LONGUEUIL,QC,J4H 3V8,4506400809,CAN, ,
GTC AUTO PARTS OF SPOONER,1024 RIVER STREET,SPOONER,WI,54801,7156358754,USA, ,
GTC AUTO PARTS-MOBRIDGE,201 E GRAND CROSSING BLVD,MOBRIDGE,SD,57601,6058453644,USA, ,
GTC OF IRONWOOD INC,114 WEST AYER STREET,IRONWOOD,MI,49938,9069320210,USA, ,
GUILL AUTO INC.,1833  BOUL PIE XI NORD,VAL BEL AIR,QC,G3J 1N8,4188472491,CAN, ,
GULF COAST AUTOMOTIVE,P.O. BOX 418-A,WINNIE,TX,77665,4092962051,USA, ,
GUNNISON IMPLEMENT COMPANY LLC,51 W. 200 N.,GUNNISON,UT,84634,4355287271,USA, ,
H & C ALLAIN LTEE.,925 RUE PRINCIPALE,NEGUAC,NB,E9G 1S4,5067763293,CAN, ,
H & H AUTO AND TRUCK PARTS,1406 HWY 281 N,MARBLE FALLS,TX,78654,8306935731,USA, ,
H & H AUTO PARTS,287 ROUTE 94,VERNON,NJ,07462,9738273459,USA, ,
"H AND H AUTO PARTS, INC.",611 BROWN STREET,CELINA,TN,38551,9312437278,USA, ,
H.C. ROLFE & SONS,P.O. BOX 86,MILBRIDGE,ME,04658-0086,2075462322,USA, ,
H.D.S. AUTO PARTS & MACHINE,"1960 W. MISSION RD., SUITE 2",ESCONDIDO,CA,92029,7607466110,USA, ,
HALE AUTO PARTS AND MARINE,13633 HISTORYLAND HWY,WARSAW,VA,22572,8043333677,USA, ,
HAMPSTEAD AUTO PARTS,1318 MAIN STREET,HAMPSTEAD,MD,21074-0699,4103746144,USA, ,
HANDY AUTOMOTIVE - CARQUEST,11720 DORSETT ROAD,MARYLAND HEIGHTS,MO,63043,3142914666,USA, ,
HAPPY LAND SHOPPING CENTER,BURAS HARDWARE & SUPPLY,BURAS,LA,70041,5046576333,USA, ,
HARLAN AUTO PARTS,808 CYCLONE AVENUE,HARLAN,IA,51537,7127338660,USA, ,
HARLEM AUTO PARTS & PAINT SUPPLY,7337 W 87TH ST,BRIDGEVIEW,IL,60455,7085981818,USA, ,
HARRALSON MACHINE WORKS,21970 W. COLORADO AVENUE,SAN JOAQUIN,CA,93660,5596931101,USA, ,
HARRISON SUPPLY CO.,1304 ST HIGHWAY 173 NORTH,DEVINE,TX,78016,8306655977,USA, ,
HARTER AUTO SUPPLY,611 PINE ST,CALUMET,MI,49913,9063373802,USA, ,
HARVEYS AUTOMOTIVE,702 NORTH AVE,NORWALK,IA,50211,5159814209,USA, ,
HARWELL PARTS AND SUPPLY CO.,1102 W QUITMAN,IUKA,MS,38852,6624239892,USA, ,
HASKINS AUTO PARTS,916 NORTH MAIN STREET,PEARSON,GA,31642,9124223821,USA, ,
HATCH AUTO ELECTRIC,104 WEST HALL ST,HATCH,NM,87937,5752675475,USA, ,
HAWTHORNE MACHINERY OF SAMOA,4 INDUSTRIAL PARK WAY,PAGO PAGO,AS,96799,6846994306,AS , ,
HAWTHORNE POWER SYSTEMS,16945 CAMINO SAN BERNARDO,SAN DIEGO,CA,92127,8586747000,USA, ,
HAYTI  AUTO AND TRACTOR,808 EAST WASHINGTON,HAYTI,MO,63851,5733590465,USA, ,
HAZZARD AUTO PARTS,36020 AIRPORT RD,REHOBOTH BEACH,DE,19971,3022273136,USA, ,
HEADLINER AUTO PARTS,4378 N BLACKSTONE,FRESNO,CA,93726,(559) 222-2421,USA, ,
"HEADY AUTO PARTS, LLC",745 EAST 2ND STREET,COLORADO CITY,TX,79512,3257282662,USA, ,
"HEALDTON TRUCK SUPPLY, INC.",10950 HIGHWAY 76,HEALDTON,OK,73438,5802291594,USA, ,
HEALY CARQUEST,MILE MARKER 248.3 - PARKS HWY,HEALY,AK,99743,9076832374,USA, ,
HEARNE CARQUEST LLC,105  W 3RD ST,HEARNE,TX,77859,9792793454,USA, ,
HEASTAND AUTO PARTS,203 N. FREEDOM AVE,ALLIANCE,OH,44601,3308230670,USA, ,
HEDGESVILLE AUTO PARTS,PO BOX 131,HEDGESVILLE,WV,25427,3047547941,USA, ,
HENLEY AUTO SUPPLY INC,1510 STONEWALL,GREENVILLE,TX,75401,9034551969,USA, ,
HENNIGAN AUTO PARTS,315 E DIVISION     PO BOX 246,MUENSTER,TX,76252,9407592291,USA, ,
HENSON AUTO PARTS AND SUPPLY LLC,953 WEST PINE STREET,MT AIRY,NC,27030,3364154940,USA, ,
HERBORT AUTO SUPPLY,516 GRANITE AVE,FREDERICKSBURG,TX,78624,8309977554,USA, ,
HIGH PERFORMANCE AUTO SUPPLY,2601 FAIRBANKS STREET,ANCHORAGE,AK,99503,9072762225,USA, ,
"HILL CITY AUTOMOTIVE, INC",504 W MAIN,HILL CITY,KS,67642,7854212161,USA, ,
HILLBILLS AG AND AUTO,50591 HWY 91,SPALDING,NE,68665,3084972425,USA, ,
HILLS AUTO PARTS LLC,800 CAMPBELL ST,BAKER CITY,OR,97814,5415236366,USA, ,
"HINES PERFORMANCE PARTS, LLC",201 S. CENTER ST.,SHELBINA,MO,63468,5735884136,USA, ,
HITCHCOCK AUTO PARTS,620 MUNZER AVE,SHAFTER,CA,93263,6617466348,USA, ,
HOLLY AUTOMOTIVE SUPPLY,515 N SAGINAW,HOLLY,MI,48442,2486349091,USA, ,
HOLLYWOOD HARDWARE & CARQUEST,6225 HWY 162,HOLLYWOOD,SC,29449,8438892204,USA, ,
HOMETOWN AUTO & TRACTOR-PALMYRA,865 MARION CITY ROAD,PALMYRA,MO,63461,5737692100,USA, ,
HOMETOWN AUTO AND TRACTOR,214 FIFTH ST,MONROE CITY,MO,63456,5737354171,USA, ,
HOPKINS AUTOMOTIVE INC,420 4TH CORSO,NEBRASKA CITY,NE,68410,4028736602,USA, ,
HORSFALL AUTO PARTS,1244 VICTORIA STREET N,KITCHENER,ON,N2B-3C9,5195784460,CAN, ,
HOWELL AUTO PARTS,221 E MAIN ST,SENATOBIA,MS,38668,6625628264,USA, ,
Advance Auto Parts,11323 GARLAND RD TX,DALLAS,TX,75218,(214) 660-9967,USA, ,
Advance Auto Parts,2300 HALTOM ROAD,HALTOM CITY,TX,76117,(682) 647-0006,USA, ,
Advance Auto Parts,75 AKERLEY BLVD UNITS C,DARTMOUTH,NS,B3B 1R7,,CAN, ,
Advance Auto Parts,401 PARKDALE AVE N,HAMILTON,ON,L8H5Y4,(905) 545-1153,CAN, ,
Advance Auto Parts,7004 SOUTH CEDAR STREET,LANSING,TX,48911,(517) 694-4525,USA, ,
Advance Auto Parts,3738 BOULDER HWY,LAS VEGAS,NV,89121,(702) 641-8282,USA, ,
Advance Auto Parts,3341 INDUSTRIAL RD,LAS VEGAS,NV,89109,(702) 735-1896,USA, ,
Advance Auto Parts,400 U.S. HWY 1792 S.,LONGWOOD,FL,32750,,USA, ,
Advance Auto Parts,4300 WELLINGTON ROAD SOUTH,LONDON,ON,N6E 2Z7,,CAN, ,
Advance Auto Parts,1995 W COUNTY RD B2,ROSEVILLE,MN,55113,,USA, ,
Advance Auto Parts,320 N SALECEDO ST,NEW ORLEANS,LA,70119,,USA, ,
Advance Auto Parts,11202 I STREET SUITE 112,OMAHA,NE,68137,,USA, ,
Advance Auto Parts,1528 STAR TOP ROAD,OTTAWA,ON,K1B 3W6,,CAN, ,
Advance Auto Parts,1501 DESTIMAUVILLE,QUEBEC,QC,G1J 5A9,,CAN, ,
Advance Auto Parts,955 FEE DRIVE,SACRAMENTO,CA,95815,,USA, ,
Advance Auto Parts,400 E. TRIMBLE RD.,SAN JOSE,CA,95131,,USA, ,
Advance Auto Parts,1452 K STREET,SAN DIEGO,CA,92101,,USA, ,
Advance Auto Parts,"7812 S 212TH ST, SUITE A107",KENT,WA,98032,,USA, ,
Advance Auto Parts,1120 EAST IRVING BLVD,IRVING,TX,75060,(972) 579-3430,USA, ,
Advance Auto Parts,5307 W MARKET ST,GREENSBORO,NC,27409,,USA, ,
Advance Auto Parts,4858 BALDWIN BLVD,CORPUS CRISTI,TX,78408,,USA, ,
Advance Auto Parts,19825 HWY 99,LYNNWOOD,WA,98036,,USA, ,
Advance Auto Parts,965 BOULEVARD CURÉ-LABELLE,LAVAL,QC,H7V 2V7,,CAN, ,
Advance Auto Parts,1817 W PEORIA AVE,PHOENIX,AZ,85029,,USA, ,
Advance Auto Parts,"1515, SAINT-JEAN-BAPTISTE AVENUE",QUEBEC,QC,G2E 5G5,,CAN, ,
Advance Auto Parts,7339 AIRWAYS BLVD,SOUTHAVEN,MS,,,USA, ,
Advance Auto Parts,10620 PACIFIC HWY SW,LAKEWOOD,WA,98499,,USA, ,
HUDSON AUTO PARTS,1160 HIGHWAY 42,SUMRALL,MS,39482,6017584528,USA, ,
HUMPHREYS AUTO SUPPLY,413 W FIRST ST,OGALLALA,NE,69153,3082843638,USA, ,
HUMPHRIES AUTO PARTS,46 MS-589,PURVIS,MS,39475,6017943771,USA, ,
HURLEY AUTO PARTS,10163 HURLEY RD,HURLEY,VA,24620,2765667280,USA, ,
HUSKER AUTO,221 N MAIN,GORDON,NE,69343,3082822100,USA, ,
HUTCH AUTOMOTIVE,615 HWY. 15 NORTH,JACKSON,KY,41339,6066667546,USA, ,
IDEAL AUTO SUPPLY,13 BROAD STREET,PLATTSBURGH,NY,12901,5185610840,USA, ,
IMPORTS AND SPORTS,P.O. BOX 2162,STATE LINE,NV,89449,7755888137,USA, ,
INDIAN LAKE CARQUEST,120 SOUTH MAIN ST,LAKEVIEW,OH,43331,9738422097,USA, ,
INDIAN RIVER,5731 M-68 HWY,INDIAN RIVER,MI,49749,2312389369,USA, ,
INK AUTO SUPPLY INC.,36 NORTH MAIN,TOOELE,UT,84074,4358330404,USA, ,
IOWA AUTOMOTIVE AND MACHINE,1705 WEST MAIN,SAC CITY,IA,50583,7126624738,USA, ,
IRMO AUTO SUPPLY,7592 WOODROW ST,IRMO,SC,29063,8037810474,USA, ,
IRON RIVER AUTO SUPPLY,25 WEST GENESEE STREET,IRON RIVER,MI,49935,9062654815,USA, ,
J & H AUTO LLC,301 EAST 1ST,AKRON,CO,80720,9703456678,USA, ,
"J & J MOTOR PARTS, LLC",38 WESTVILLE LAKE RD,BELOIT,OH,44609,3309386645,USA, ,
"J & M AUTO PARTS, INC",301 QUINCY STREET,SHENANDOAH,VA,22849,5406524442,USA, ,
J AND A AUTO SUPPLY,437 NORTH ELM ST.,RED CLOUD,NE,68970,4027462883,USA, ,
J AND B AUTO PARTS,259 W ST LOUIS ST,NASHVILLE,IL,62263,6183278660,USA, ,
J AND J AUTO PARTS,1011 NORTH MAIN ST,SWEETWATER,TN,37874,4233376248,USA, ,
J AND M CARQUEST OF NEVADA,704 E. HICKORY,NEVADA,MO,64772,4175496988,USA, ,
J AND R AUTO PARTS,535 KENNY DRIVE,WAUSAUKEE,WI,54177-0285,7158565190,USA, ,
J BERG SALES AND SERVICE,301 HIGHWAY 212 EAST,BIRD ISLAND,MN,55310,3203654701,USA, ,
J&S AUTO INC. DBA KAMAS CARQUEST,235 S. MAIN STREET,KAMAS,UT,84036,4357836777,USA, ,
J&S AUTO INC.HEBER CITY CARQUEST,26 NORTH MAIN SUITE 160,HEBER CITY,UT,84032,4356541520,USA, ,
JACKS AUTO PARTS,3687 HWY 11 EAST,LENOIR CITY,TN,37772,8659863561,USA, ,
JACKS AUTO PARTS AND MACHINE,1551 PALO VERDE BLVD,LAKE HAVASU CITY,AZ,86403,9288553011,USA, ,
JANESVILLE CARQUEST,1908  HUMES RD / HWY 14,JANESVILLE,WI,53545,6087543383,USA, ,
JEFFERS AUTO PARTS,603 W ELNORA ST.,ODON,IN,47562,8126364049,USA, ,
JENKINS AUTOMOTIVE & INDUSTRIAL,916 LONG DRIVE,ROCKINGHAM,NC,28379,9108959071,USA, ,
JENSEN WOOD MOTOR / PDQ AUTO,205 N 4TH,MONTPELIER,ID,83254,2088471212,USA, ,
JERRYS AUTO PARTS,2001 - 10TH STR,ROCK VALLEY,IA,51247,7124762839,USA, ,
JIMS AUTO PARTS,227 N JEFFERSON,CLINTON,KY,42031,2706532111,USA, ,
JIMS AUTO PARTS EUPORA,2844 E ROANE AVE,EUPORA,MS,39744,6622583191,USA, ,
JIMS AUTO PARTS HOUSTON,329 W MADISON,HOUSTON,MS,38851,6624563777,USA, ,
JIMS AUTO PARTS OKOLONA,117 SOUTH CHURCH,OKOLONA,MS,38860,6624475488,USA, ,
"JM PARTS AND EQUIPMENT,  INC.",1721 E. 4TH,NORTH PLATTE,NE,69101,3085323771,USA, ,
JOHNNYS STANDARD MOTOR PARTS,119 RIVERSIDE DR SE,ESPANOLA,NM,87532,5057532215,USA, ,
JOHNSON AUTO PARTS,303 BROADWAY,RED OAK,IA,51566,7126234964,USA, ,
JONES AUTO PARTS INC,P O BOX 172,MADISON,VA,22727,5409484331,USA, ,
JONES FAMILY SUPPLY INC.,3248 N HWY. 49,COLLINS,MS,39428,6017656141,USA, ,
JONES TRUCK AND IMPLEMENT,304 N. 9TH AVE,WALLA WALLA,WA,99362-1748,5095256620,USA, ,
JONES TRUCK AND IMPLEMENT INC.,425 WALLA WALLA HWY,COLFAX,WA,99111,5093974371,USA, ,
JRS HOME AND AUTO CENTER,38820 SOUTH HIGHWAY 1 UNIT 101,GUALALA,CA,95445,7078843508,USA, ,
JT AUTO PARTS,294 COUNTY ROAD #44,KEMPTVILLE,ON,K0G 1J0,6132580060,CAN, ,
"JUSTRINO AUTO PARTS, INC.",206 WEST BLVD,WILLIAMSTON,NC,27892,2527924189,USA, ,
"K AND K AUTO PARTS, LLC",211 CLINTON STREET,PENN YAN,NY,14527,3155364445,USA, ,
K AND M AUTO PARTS,700 MAIN ST,GREENWOOD,MS,38930,6624530381,USA, ,
K/B AUTO PARTS-NORTHFORK,33020 MAIN ST,NORTH FORK,CA,93643,(559) 877-4919,USA, ,
KAISER AUTO SUPPLY LLC,143 SOUTH 13TH ST.,GENEVA,NE,68361,4027594211,USA, ,
KANE AUTOMOTIVE SUPPLY,619 W FRANKLIN ST.,DELPHI,IN,46923,7655646004,USA, ,
KARCO PARTS,138 LINDEN HWY,CENTERVILLE,TN,37033,9317295137,USA, ,
KARLS CARQUEST OF JACKSON,111 SECOND ST,JACKSON,MN,56143,5078474492,USA, ,
KARLS CQ AUTO PARTS ALBERT LEA,1902 EAST MAIN STREET,ALBERT LEA,MN,56007,5073733944,USA, ,
KARLS CQ AUTO PARTS WORTHINGTON,1159 OXFORD ST,WORTHINGTON,MN,56187,5073763191,USA, ,
KBE AUTO PARTS-CHRISTMAS VLY,87000 CHRISTMAS VALLEY ROAD,CHRISTMAS VALLEY,OR,97641,5415763026,USA, ,
KBE AUTO PARTS-LAKEVIEW,307 NORTH P STREET,LAKEVIEW,OR,97630,5419472188,USA, ,
KCAP HAMPTON,409 WILLIAM BELL DRIVE,HAMPTON,NB,E5N 0A8,5068325154,CAN, ,
KCAP SUSSEX,78 WINTER STREET,SUSSEX,NB,E4E 5L5,5064334036,CAN, ,
KELLY AUTO SUPPLY,425 ROUTE 88,CARMICHAELS,PA,15320,7249668400,USA, ,
KELLY PIECES DAUTO INC,312 ROUTE 105,GRACEFIELD,QC,J0X 1W0,8194632940,CAN, ,
KEN'S AUTO PARTS,"480 ""G"" STREET",ARCATA,CA,95521,7078223674,USA, ,
KENS PARTS SUPPLY,10653 HWY 64 EAST,LEXINGTON,AL,35648,2562296647,USA, ,
KENTS AUTOMOTIVE,P O BOX 520      712 N DIVIDE,ELDORADO,TX,76936,3258532733,USA, ,
KERR SUPPLY LLC,6838 MAIN,BONNERS FERRY,ID,83805,2082675531,USA, ,
KEYSTONE AUTO PARTS,7419 STATE RD 21,KEYSTONE HEIGHTS,FL,32656,3524733561,USA, ,
KILLIANS AUTO PARTS,700 S LAKE STREET,MONTGOMERY,IL,60538-1434,6308924213,USA, ,
KIMBALL AUTO PARTS,810 WEST HWY 30,KIMBALL,NE,69145,3082353642,USA, ,
KIMS AUTO PARTS INC,220 EAST ASPEN AVE,FRUITA,CO,81521,9708580938,USA, ,
KING EDWARD AUTO PARTS LTD,476 KING STREET WEST,PRESCOTT,ON,K0E 1T0,6139251000,CAN, ,
KINGMAN CARQUEST,2115 N. STOCKTON HILL ROAD,KINGMAN,AZ,86401,9287535571,USA, ,
KINGSLAND CARQUEST,301C E KING ST,KINGSLAND,GA,31548,9128829395,USA, ,
"KISER AUTO PARTS, CO.",400 EAST 5TH STREET,PLAINVIEW,TX,79072,8062933912,USA, ,
KITTRELL A/P OF CAPE CARTERET,915 WB MCCLEAN RD.,CAPE CARTERET,NC,28584,2523932081,USA, ,
KITTRELL AUTO PARTS #1,4106 ARENDELL ST,MOREHEAD CITY,NC,28557,2527266106,USA, ,
KITTRELL AUTO PARTS #2,1604 LIVE OAK STREET,BEAUFORT,NC,28516,2527284044,USA, ,
KITTRELL AUTO PARTS #3,1012 E MAIN ST.,HAVELOCK,NC,28532,2524471034,USA, ,
KLOTZ AUTO PARTS HART,4227 TYLER RD,HART,MI,49420,2318733325,USA, ,
KLOTZ AUTO PARTS SHELBY,10 N STATE ST,SHELBY,MI,49455,2318616191,USA, ,
KOHUTE AUTO PARTS,812 MCATEER ST,HOUTZDALE,PA,16651,8143786211,USA, ,
KONECKY OIL INC,990 COUNTY ROAD M,MEAD,NE,68041,4026242455,USA, ,
KOSCIUSKO AUTO PARTS,420 HWY 12 EAST,KOSCIUSKO,MS,39090,6622896245,USA, ,
